date,max_value,max_time
1964-04-18,1349.8789926758077,1964-04-17 14:00:00
1975-04-19,480.8769649785368,1975-04-18 10:00:00
1987-04-21,671.2709225404035,1987-04-20 05:00:00
1954-04-22,3724.805477544209,1954-04-21 09:00:00
1958-04-24,981.365663070933,1958-04-24 03:00:00
1955-04-28,1729.427257228784,1955-04-27 16:00:00
2014-04-28,893.5865573586855,2014-04-27 10:00:00
2004-04-30,1493.7764381024128,2004-04-29 21:00:00
1967-05-01,683.0373574262542,1967-04-30 08:00:00
1954-05-02,2085.33296002844,1954-05-01 09:00:00
1988-05-03,3304.1729477578683,1988-05-02 05:00:00
2001-05-03,4328.927348565456,2001-05-02 15:00:00
1982-05-06,1528.5775006606864,1982-05-05 17:00:00
1958-05-09,1504.046124514509,1958-05-08 17:00:00
1967-05-12,9357.663105924476,1967-05-10 12:00:00
2002-05-13,5347.525426037668,2002-05-11 12:00:00
1956-05-14,3052.7156698981785,1956-05-13 21:00:00
1961-05-14,4496.907992546606,1961-05-14 01:00:00
1952-05-17,5304.889198243047,1952-05-16 11:00:00
1995-05-18,1967.8263915705293,1995-05-17 10:00:00
2012-05-20,566.467278212806,2012-05-19 10:00:00
1984-05-26,2577.714941872398,1984-05-25 09:00:00
1964-05-27,6203.93021723988,1964-05-27 01:00:00
1979-05-31,2909.019429154445,1979-05-30 07:00:00
1952-09-02,880.0698015357509,1952-09-01 11:00:00
1953-09-04,9882.988254042326,1953-09-03 08:00:00
1968-09-04,1248.461041755358,1968-09-02 17:00:00
1971-09-09,3233.061788831419,1971-09-08 06:00:00
1959-09-10,2815.9901432941388,1959-09-09 13:00:00
1980-09-10,4707.131602362412,1980-09-09 13:00:00
1974-09-12,6189.050734508169,1974-09-12 01:00:00
1951-09-13,2792.0830937803366,1951-09-11 12:00:00
1970-09-13,1401.1112430646608,1970-09-12 10:00:00
2012-09-13,3152.495328381473,2012-09-12 09:00:00
1993-09-14,1087.2841415212847,1993-09-13 06:00:00
2012-09-18,305.0618160130217,2012-09-17 11:00:00
2021-09-18,5351.729910992893,2021-09-17 14:00:00
